order_item_id,order_id,product_id,quantity,unit_price,line_total
ITEM00151668,ORD0098607,PROD00997,2,28.19,56.38
ITEM00151669,ORD0098607,PROD00844,2,149.35,298.7
ITEM00151670,ORD0098608,PROD01053,1,637.81,637.81
ITEM00151671,ORD0098609,PROD00937,1,394.01,394.01
ITEM00151672,ORD0098609,PROD01195,1,99.37,99.37
ITEM00151673,ORD0098610,PROD00337,1,573.35,573.35
ITEM00151674,ORD0098610,PROD00921,1,245.73,245.73
ITEM00151675,ORD0098611,PROD00552,1,358.33,358.33
ITEM00151676,ORD0098612,PROD00828,2,189.09,378.18
ITEM00151677,ORD0098613,PROD00377,2,153.29,306.58
ITEM00151678,ORD0098614,PROD01009,1,103.18,103.18
ITEM00151679,ORD0098614,PROD00967,1,58.53,58.53
ITEM00151680,ORD0098615,PROD00780,1,85.01,85.01
ITEM00151681,ORD0098615,PROD00064,2,77.43,154.86
ITEM00151682,ORD0098615,PROD00214,1,62.01,62.01
ITEM00151683,ORD0098616,PROD01025,1,451.47,451.47
ITEM00151684,ORD0098617,PROD00705,1,317.63,317.63
ITEM00151685,ORD0098617,PROD00669,1,170.29,170.29
ITEM00151686,ORD0098618,PROD00184,1,107.64,107.64
ITEM00151687,ORD0098619,PROD00706,1,471.65,471.65
ITEM00151688,ORD0098620,PROD00617,1,86.21,86.21
ITEM00151689,ORD0098620,PROD00375,1,298.28,298.28
ITEM00151690,ORD0098621,PROD00802,1,335.43,335.43
ITEM00151691,ORD0098621,PROD00429,1,84.45,84.45
ITEM00151692,ORD0098622,PROD00839,1,247.0,247.0
ITEM00151693,ORD0098622,PROD01140,1,167.18,167.18
ITEM00151694,ORD0098622,PROD01036,2,783.27,1566.54
ITEM00151695,ORD0098623,PROD01124,1,585.87,585.87
ITEM00151696,ORD0098624,PROD00041,3,102.49,307.47
ITEM00151697,ORD0098625,PROD00359,2,337.43,674.86
ITEM00151698,ORD0098626,PROD00009,1,299.88,299.88
ITEM00151699,ORD0098627,PROD00595,1,322.28,322.28
ITEM00151700,ORD0098627,PROD01172,1,225.93,225.93
ITEM00151701,ORD0098628,PROD01177,1,58.0,58.0
ITEM00151702,ORD0098629,PROD00676,2,44.73,89.46
ITEM00151703,ORD0098630,PROD00489,1,478.06,478.06
ITEM00151704,ORD0098630,PROD00279,1,539.19,539.19
ITEM00151705,ORD0098631,PROD00253,3,645.1,1935.3
ITEM00151706,ORD0098632,PROD00642,1,303.41,303.41
ITEM00151707,ORD0098632,PROD00836,1,467.49,467.49
ITEM00151708,ORD0098633,PROD00318,1,653.78,653.78
ITEM00151709,ORD0098634,PROD00566,1,302.4,302.4
ITEM00151710,ORD0098635,PROD00547,1,82.0,82.0
ITEM00151711,ORD0098636,PROD00797,1,447.08,447.08
ITEM00151712,ORD0098637,PROD00933,1,115.09,115.09
ITEM00151713,ORD0098638,PROD00922,1,307.75,307.75
ITEM00151714,ORD0098639,PROD00591,1,98.49,98.49
ITEM00151715,ORD0098640,PROD00453,2,147.63,295.26
ITEM00151716,ORD0098641,PROD00411,1,329.15,329.15
ITEM00151717,ORD0098641,PROD00248,1,559.71,559.71
ITEM00151718,ORD0098642,PROD00192,1,109.02,109.02
ITEM00151719,ORD0098642,PROD00315,1,704.12,704.12
ITEM00151720,ORD0098642,PROD00571,1,127.14,127.14
ITEM00151721,ORD0098642,PROD01071,1,357.43,357.43
ITEM00151722,ORD0098643,PROD00292,1,562.82,562.82
ITEM00151723,ORD0098643,PROD00145,1,249.37,249.37
ITEM00151724,ORD0098644,PROD01038,1,497.69,497.69
ITEM00151725,ORD0098645,PROD00811,1,441.02,441.02
ITEM00151726,ORD0098646,PROD00024,1,287.09,287.09
ITEM00151727,ORD0098647,PROD00049,1,74.35,74.35
ITEM00151728,ORD0098647,PROD00156,1,201.84,201.84
ITEM00151729,ORD0098647,PROD00555,1,103.98,103.98
ITEM00151730,ORD0098647,PROD01168,1,189.51,189.51
ITEM00151731,ORD0098648,PROD00477,1,269.81,269.81
ITEM00151732,ORD0098649,PROD01130,1,361.6,361.6
ITEM00151733,ORD0098650,PROD00243,3,218.22,654.66
ITEM00151734,ORD0098651,PROD00847,1,608.18,608.18
ITEM00151735,ORD0098651,PROD01163,1,616.75,616.75
ITEM00151736,ORD0098652,PROD01013,1,575.52,575.52
ITEM00151737,ORD0098653,PROD00301,1,293.94,293.94
ITEM00151738,ORD0098654,PROD00944,2,655.71,1311.42
ITEM00151739,ORD0098654,PROD00437,2,469.6,939.2
ITEM00151740,ORD0098655,PROD01110,1,207.83,207.83
ITEM00151741,ORD0098656,PROD00589,1,657.17,657.17
ITEM00151742,ORD0098657,PROD00347,1,283.32,283.32
ITEM00151743,ORD0098658,PROD00748,1,176.26,176.26
ITEM00151744,ORD0098659,PROD00576,1,92.28,92.28
ITEM00151745,ORD0098660,PROD00466,1,175.71,175.71
ITEM00151746,ORD0098660,PROD01186,1,218.43,218.43
ITEM00151747,ORD0098661,PROD00640,2,192.72,385.44
ITEM00151748,ORD0098662,PROD01028,1,302.31,302.31
ITEM00151749,ORD0098663,PROD00651,1,455.54,455.54
ITEM00151750,ORD0098664,PROD01185,1,419.63,419.63
ITEM00151751,ORD0098664,PROD00969,1,178.65,178.65
ITEM00151752,ORD0098665,PROD00532,1,494.18,494.18
ITEM00151753,ORD0098666,PROD00875,1,150.63,150.63
ITEM00151754,ORD0098666,PROD00959,3,19.68,59.04
ITEM00151755,ORD0098667,PROD00770,1,279.55,279.55
ITEM00151756,ORD0098668,PROD00110,2,20.71,41.42
ITEM00151757,ORD0098669,PROD00189,1,56.77,56.77
ITEM00151758,ORD0098670,PROD00922,1,307.75,307.75
ITEM00151759,ORD0098671,PROD00843,3,226.07,678.21
ITEM00151760,ORD0098671,PROD00325,1,407.91,407.91
ITEM00151761,ORD0098672,PROD00096,1,319.52,319.52
ITEM00151762,ORD0098673,PROD01072,1,150.92,150.92
ITEM00151763,ORD0098674,PROD01039,1,479.46,479.46
ITEM00151764,ORD0098675,PROD00237,1,111.28,111.28
ITEM00151765,ORD0098675,PROD00491,1,284.2,284.2
ITEM00151766,ORD0098676,PROD01129,1,130.56,130.56
ITEM00151767,ORD0098677,PROD00802,1,335.43,335.43
ITEM00151768,ORD0098677,PROD00856,1,209.06,209.06
ITEM00151769,ORD0098677,PROD00590,1,532.64,532.64
ITEM00151770,ORD0098677,PROD00813,1,356.78,356.78
ITEM00151771,ORD0098678,PROD00927,1,284.35,284.35
ITEM00151772,ORD0098678,PROD00816,1,422.88,422.88
ITEM00151773,ORD0098679,PROD00221,1,491.9,491.9
ITEM00151774,ORD0098679,PROD00450,1,221.53,221.53
ITEM00151775,ORD0098680,PROD00348,1,58.31,58.31
ITEM00151776,ORD0098681,PROD00589,1,657.17,657.17
ITEM00151777,ORD0098682,PROD00102,1,332.42,332.42
ITEM00151778,ORD0098683,PROD00474,3,660.48,1981.44
ITEM00151779,ORD0098684,PROD00155,2,405.72,811.44
ITEM00151780,ORD0098685,PROD00156,1,201.84,201.84
ITEM00151781,ORD0098686,PROD00962,1,652.5,652.5
ITEM00151782,ORD0098686,PROD00162,1,310.77,310.77
ITEM00151783,ORD0098687,PROD00326,1,139.03,139.03
ITEM00151784,ORD0098688,PROD01026,1,120.24,120.24
ITEM00151785,ORD0098689,PROD00409,1,318.86,318.86
ITEM00151786,ORD0098689,PROD00638,1,324.94,324.94
ITEM00151787,ORD0098690,PROD01093,1,805.23,805.23
ITEM00151788,ORD0098690,PROD00460,1,15.84,15.84
ITEM00151789,ORD0098691,PROD00388,3,500.4,1501.2
ITEM00151790,ORD0098691,PROD00208,1,427.61,427.61
ITEM00151791,ORD0098692,PROD00467,1,156.06,156.06
ITEM00151792,ORD0098693,PROD00382,1,826.51,826.51
ITEM00151793,ORD0098694,PROD00606,1,421.7,421.7
ITEM00151794,ORD0098695,PROD00681,1,487.18,487.18
ITEM00151795,ORD0098696,PROD00449,1,603.5,603.5
ITEM00151796,ORD0098697,PROD00514,1,119.95,119.95
ITEM00151797,ORD0098698,PROD00607,1,78.32,78.32
ITEM00151798,ORD0098699,PROD00325,1,407.91,407.91
ITEM00151799,ORD0098699,PROD00132,2,458.06,916.12
ITEM00151800,ORD0098699,PROD00788,1,234.44,234.44
ITEM00151801,ORD0098699,PROD01031,1,380.02,380.02
ITEM00151802,ORD0098700,PROD00631,1,379.81,379.81
ITEM00151803,ORD0098700,PROD00448,3,186.01,558.03
ITEM00151804,ORD0098701,PROD00856,1,209.06,209.06
ITEM00151805,ORD0098702,PROD00211,1,540.04,540.04
ITEM00151806,ORD0098702,PROD00623,1,645.28,645.28
ITEM00151807,ORD0098703,PROD00817,1,94.14,94.14
ITEM00151808,ORD0098704,PROD00288,1,455.16,455.16
ITEM00151809,ORD0098705,PROD00386,2,492.4,984.8
ITEM00151810,ORD0098706,PROD01033,1,688.15,688.15
ITEM00151811,ORD0098707,PROD00354,2,217.64,435.28
ITEM00151812,ORD0098708,PROD00604,2,404.52,809.04
ITEM00151813,ORD0098709,PROD00661,1,278.56,278.56
ITEM00151814,ORD0098709,PROD00856,1,209.06,209.06
ITEM00151815,ORD0098709,PROD01187,1,576.74,576.74
ITEM00151816,ORD0098709,PROD00783,1,499.78,499.78
ITEM00151817,ORD0098710,PROD00330,1,60.2,60.2
ITEM00151818,ORD0098710,PROD01152,1,103.35,103.35
ITEM00151819,ORD0098710,PROD00646,2,18.74,37.48
ITEM00151820,ORD0098711,PROD00593,1,450.76,450.76
ITEM00151821,ORD0098712,PROD00850,1,480.06,480.06
ITEM00151822,ORD0098713,PROD00197,1,224.43,224.43
ITEM00151823,ORD0098714,PROD00673,1,239.06,239.06
ITEM00151824,ORD0098714,PROD01165,1,237.88,237.88
ITEM00151825,ORD0098715,PROD00769,2,370.96,741.92
ITEM00151826,ORD0098716,PROD00143,1,502.94,502.94
ITEM00151827,ORD0098717,PROD00636,1,727.91,727.91
ITEM00151828,ORD0098718,PROD01107,1,18.65,18.65
ITEM00151829,ORD0098719,PROD00559,1,323.95,323.95
ITEM00151830,ORD0098719,PROD00979,1,81.44,81.44
ITEM00151831,ORD0098720,PROD01031,1,380.02,380.02
ITEM00151832,ORD0098720,PROD00161,1,489.28,489.28
ITEM00151833,ORD0098721,PROD00495,1,85.29,85.29
ITEM00151834,ORD0098722,PROD00560,2,80.47,160.94
ITEM00151835,ORD0098722,PROD00554,1,76.78,76.78
ITEM00151836,ORD0098723,PROD00138,1,199.49,199.49
ITEM00151837,ORD0098724,PROD00717,1,211.74,211.74
ITEM00151838,ORD0098724,PROD00133,1,213.28,213.28
ITEM00151839,ORD0098725,PROD00868,1,195.52,195.52
ITEM00151840,ORD0098725,PROD01135,1,200.47,200.47
ITEM00151841,ORD0098726,PROD00325,1,407.91,407.91
ITEM00151842,ORD0098727,PROD01081,1,351.27,351.27
ITEM00151843,ORD0098727,PROD00443,3,171.65,514.95
ITEM00151844,ORD0098728,PROD01031,1,380.02,380.02
ITEM00151845,ORD0098729,PROD00875,1,150.63,150.63
ITEM00151846,ORD0098730,PROD00329,3,329.91,989.73
ITEM00151847,ORD0098731,PROD00735,2,457.2,914.4
ITEM00151848,ORD0098732,PROD00116,1,102.72,102.72
ITEM00151849,ORD0098733,PROD00115,1,500.35,500.35
ITEM00151850,ORD0098734,PROD01118,1,489.3,489.3
ITEM00151851,ORD0098735,PROD00573,1,371.14,371.14
ITEM00151852,ORD0098736,PROD01146,1,525.22,525.22
ITEM00151853,ORD0098737,PROD00897,3,47.57,142.71
ITEM00151854,ORD0098737,PROD00421,1,82.51,82.51
ITEM00151855,ORD0098738,PROD00668,1,185.1,185.1
ITEM00151856,ORD0098738,PROD01144,1,22.72,22.72
ITEM00151857,ORD0098738,PROD00967,1,58.53,58.53
ITEM00151858,ORD0098738,PROD00503,1,407.87,407.87
ITEM00151859,ORD0098739,PROD00886,2,377.54,755.08
ITEM00151860,ORD0098740,PROD01077,1,386.21,386.21
ITEM00151861,ORD0098740,PROD00065,1,34.11,34.11
ITEM00151862,ORD0098741,PROD00357,1,65.37,65.37
ITEM00151863,ORD0098742,PROD00586,1,298.93,298.93
ITEM00151864,ORD0098743,PROD00683,1,212.27,212.27
ITEM00151865,ORD0098743,PROD00806,1,69.69,69.69
ITEM00151866,ORD0098744,PROD00780,1,85.01,85.01
ITEM00151867,ORD0098745,PROD00262,1,310.88,310.88
ITEM00151868,ORD0098745,PROD00940,2,337.24,674.48
ITEM00151869,ORD0098746,PROD00398,1,122.97,122.97
ITEM00151870,ORD0098747,PROD01058,1,552.61,552.61
ITEM00151871,ORD0098747,PROD00172,1,166.07,166.07
ITEM00151872,ORD0098748,PROD00841,3,153.5,460.5
ITEM00151873,ORD0098749,PROD00292,3,562.82,1688.46
ITEM00151874,ORD0098749,PROD01154,2,384.3,768.6
ITEM00151875,ORD0098750,PROD00719,1,457.2,457.2
ITEM00151876,ORD0098750,PROD00869,1,547.82,547.82
ITEM00151877,ORD0098750,PROD00461,1,164.68,164.68
ITEM00151878,ORD0098751,PROD01045,1,130.23,130.23
ITEM00151879,ORD0098751,PROD00738,1,308.26,308.26
ITEM00151880,ORD0098752,PROD00237,2,111.28,222.56
ITEM00151881,ORD0098753,PROD00766,1,496.57,496.57
ITEM00151882,ORD0098753,PROD00712,1,270.59,270.59
ITEM00151883,ORD0098754,PROD01038,1,497.69,497.69
ITEM00151884,ORD0098754,PROD00631,1,379.81,379.81
ITEM00151885,ORD0098755,PROD01067,1,107.62,107.62
ITEM00151886,ORD0098755,PROD00384,1,95.5,95.5
ITEM00151887,ORD0098756,PROD01056,1,496.42,496.42
ITEM00151888,ORD0098756,PROD01103,1,380.94,380.94
ITEM00151889,ORD0098757,PROD00585,1,200.78,200.78
ITEM00151890,ORD0098758,PROD00986,1,537.36,537.36
ITEM00151891,ORD0098758,PROD01178,1,220.03,220.03
ITEM00151892,ORD0098759,PROD01073,1,38.69,38.69
ITEM00151893,ORD0098760,PROD00759,1,252.44,252.44
ITEM00151894,ORD0098761,PROD00679,1,65.27,65.27
ITEM00151895,ORD0098762,PROD00074,1,108.71,108.71
ITEM00151896,ORD0098763,PROD00820,1,238.81,238.81
ITEM00151897,ORD0098764,PROD00443,1,171.65,171.65
ITEM00151898,ORD0098764,PROD00936,1,382.72,382.72
ITEM00151899,ORD0098765,PROD00372,1,33.53,33.53
ITEM00151900,ORD0098766,PROD00887,1,412.96,412.96
ITEM00151901,ORD0098766,PROD01173,3,405.72,1217.16
ITEM00151902,ORD0098767,PROD00767,1,346.92,346.92
ITEM00151903,ORD0098767,PROD01151,1,96.43,96.43
ITEM00151904,ORD0098767,PROD00293,1,196.75,196.75
ITEM00151905,ORD0098768,PROD00233,3,94.96,284.88
ITEM00151906,ORD0098769,PROD00583,2,100.49,200.98
ITEM00151907,ORD0098770,PROD00672,3,31.0,93.0
ITEM00151908,ORD0098771,PROD00624,1,264.33,264.33
ITEM00151909,ORD0098771,PROD00296,1,215.84,215.84
ITEM00151910,ORD0098772,PROD00254,1,339.28,339.28
ITEM00151911,ORD0098773,PROD01055,1,573.71,573.71
ITEM00151912,ORD0098774,PROD01095,1,132.06,132.06
ITEM00151913,ORD0098775,PROD00334,1,237.02,237.02
ITEM00151914,ORD0098775,PROD00459,1,93.24,93.24
ITEM00151915,ORD0098776,PROD00823,1,342.49,342.49
ITEM00151916,ORD0098777,PROD01025,1,451.47,451.47
ITEM00151917,ORD0098778,PROD00280,1,280.01,280.01
ITEM00151918,ORD0098778,PROD00003,1,574.35,574.35
ITEM00151919,ORD0098778,PROD00054,1,295.19,295.19
ITEM00151920,ORD0098779,PROD00444,1,258.93,258.93
ITEM00151921,ORD0098779,PROD00507,1,459.3,459.3
ITEM00151922,ORD0098779,PROD00654,1,558.22,558.22
ITEM00151923,ORD0098780,PROD00711,1,540.5,540.5
ITEM00151924,ORD0098781,PROD00887,1,412.96,412.96
ITEM00151925,ORD0098781,PROD00891,1,494.31,494.31
ITEM00151926,ORD0098782,PROD00244,1,615.93,615.93
ITEM00151927,ORD0098783,PROD00755,3,429.11,1287.33
ITEM00151928,ORD0098783,PROD01074,1,759.57,759.57
ITEM00151929,ORD0098784,PROD00065,1,34.11,34.11
ITEM00151930,ORD0098784,PROD00274,3,230.67,692.01
ITEM00151931,ORD0098785,PROD00734,1,537.84,537.84
ITEM00151932,ORD0098785,PROD00710,2,307.88,615.76
ITEM00151933,ORD0098786,PROD00335,1,273.43,273.43
ITEM00151934,ORD0098787,PROD01162,1,293.42,293.42
ITEM00151935,ORD0098788,PROD00395,1,577.99,577.99
ITEM00151936,ORD0098788,PROD00658,1,174.96,174.96
ITEM00151937,ORD0098789,PROD00467,2,156.06,312.12
ITEM00151938,ORD0098790,PROD00069,1,34.74,34.74
ITEM00151939,ORD0098790,PROD00644,1,238.15,238.15
ITEM00151940,ORD0098791,PROD00335,1,273.43,273.43
ITEM00151941,ORD0098792,PROD00522,2,232.13,464.26
ITEM00151942,ORD0098792,PROD00243,1,218.22,218.22
ITEM00151943,ORD0098793,PROD00250,1,425.51,425.51
ITEM00151944,ORD0098794,PROD01168,1,189.51,189.51
ITEM00151945,ORD0098795,PROD00143,1,502.94,502.94
ITEM00151946,ORD0098796,PROD00812,1,469.77,469.77
ITEM00151947,ORD0098797,PROD00895,1,39.49,39.49
ITEM00151948,ORD0098798,PROD00773,1,186.38,186.38
ITEM00151949,ORD0098798,PROD00227,1,223.39,223.39
ITEM00151950,ORD0098799,PROD00287,1,126.03,126.03
ITEM00151951,ORD0098800,PROD00159,1,22.96,22.96
ITEM00151952,ORD0098801,PROD00842,1,296.51,296.51
ITEM00151953,ORD0098802,PROD00489,1,478.06,478.06
ITEM00151954,ORD0098803,PROD00975,1,474.04,474.04
ITEM00151955,ORD0098804,PROD00776,1,203.88,203.88
ITEM00151956,ORD0098805,PROD00930,1,83.33,83.33
ITEM00151957,ORD0098806,PROD00881,1,223.34,223.34
ITEM00151958,ORD0098806,PROD00834,1,425.73,425.73
ITEM00151959,ORD0098807,PROD00054,1,295.19,295.19
ITEM00151960,ORD0098808,PROD00970,1,384.25,384.25
ITEM00151961,ORD0098809,PROD00273,1,413.61,413.61
ITEM00151962,ORD0098810,PROD00480,1,439.5,439.5
ITEM00151963,ORD0098810,PROD00364,1,76.35,76.35
ITEM00151964,ORD0098811,PROD00331,1,304.61,304.61
ITEM00151965,ORD0098811,PROD01016,1,460.33,460.33
ITEM00151966,ORD0098812,PROD00424,1,247.0,247.0
ITEM00151967,ORD0098813,PROD00137,1,70.5,70.5
ITEM00151968,ORD0098814,PROD00814,3,330.33,990.99
ITEM00151969,ORD0098815,PROD00826,1,566.95,566.95
ITEM00151970,ORD0098816,PROD00550,1,571.39,571.39
ITEM00151971,ORD0098817,PROD01191,1,205.38,205.38
ITEM00151972,ORD0098818,PROD01108,1,335.56,335.56
ITEM00151973,ORD0098818,PROD01079,1,494.74,494.74
ITEM00151974,ORD0098819,PROD00299,1,284.13,284.13
ITEM00151975,ORD0098820,PROD00459,1,93.24,93.24
ITEM00151976,ORD0098821,PROD00553,1,258.52,258.52
ITEM00151977,ORD0098822,PROD01136,1,168.28,168.28
ITEM00151978,ORD0098822,PROD00528,1,206.46,206.46
ITEM00151979,ORD0098823,PROD00343,1,499.38,499.38
ITEM00151980,ORD0098824,PROD01120,1,309.54,309.54
ITEM00151981,ORD0098825,PROD00749,1,350.51,350.51
ITEM00151982,ORD0098826,PROD00629,1,444.1,444.1
ITEM00151983,ORD0098827,PROD00443,1,171.65,171.65
ITEM00151984,ORD0098827,PROD00615,1,276.86,276.86
ITEM00151985,ORD0098828,PROD01059,1,201.49,201.49
ITEM00151986,ORD0098829,PROD00682,1,129.34,129.34
ITEM00151987,ORD0098830,PROD01038,1,497.69,497.69
ITEM00151988,ORD0098830,PROD01195,1,99.37,99.37
ITEM00151989,ORD0098831,PROD00596,1,25.85,25.85
ITEM00151990,ORD0098831,PROD01175,2,52.21,104.42
ITEM00151991,ORD0098832,PROD00376,1,241.06,241.06
ITEM00151992,ORD0098833,PROD00644,2,238.15,476.3
ITEM00151993,ORD0098834,PROD00698,3,386.33,1158.99
ITEM00151994,ORD0098835,PROD00444,1,258.93,258.93
ITEM00151995,ORD0098836,PROD00699,1,243.27,243.27
ITEM00151996,ORD0098836,PROD00532,2,494.18,988.36
ITEM00151997,ORD0098837,PROD00344,2,202.0,404.0
ITEM00151998,ORD0098838,PROD01116,1,199.13,199.13
ITEM00151999,ORD0098839,PROD00153,1,327.68,327.68
ITEM00152000,ORD0098839,PROD01097,1,177.86,177.86
ITEM00152001,ORD0098839,PROD00599,1,86.03,86.03
ITEM00152002,ORD0098839,PROD00274,1,230.67,230.67
ITEM00152003,ORD0098840,PROD01049,1,62.66,62.66
ITEM00152004,ORD0098841,PROD01175,1,52.21,52.21
ITEM00152005,ORD0098842,PROD00789,1,155.47,155.47
ITEM00152006,ORD0098842,PROD00579,1,319.97,319.97
ITEM00152007,ORD0098842,PROD00764,3,160.2,480.6
ITEM00152008,ORD0098843,PROD00723,1,80.54,80.54
ITEM00152009,ORD0098844,PROD00769,1,370.96,370.96
ITEM00152010,ORD0098845,PROD01042,1,410.76,410.76
ITEM00152011,ORD0098846,PROD00031,2,330.29,660.58
ITEM00152012,ORD0098846,PROD00256,2,264.29,528.58
ITEM00152013,ORD0098847,PROD00459,3,93.24,279.72
ITEM00152014,ORD0098848,PROD00219,1,676.98,676.98
ITEM00152015,ORD0098849,PROD00238,1,109.24,109.24
ITEM00152016,ORD0098849,PROD00015,1,330.47,330.47
ITEM00152017,ORD0098850,PROD00622,1,166.32,166.32
ITEM00152018,ORD0098851,PROD00320,1,675.76,675.76
ITEM00152019,ORD0098852,PROD00947,1,678.71,678.71
ITEM00152020,ORD0098852,PROD00028,1,450.86,450.86
ITEM00152021,ORD0098853,PROD00869,1,547.82,547.82
ITEM00152022,ORD0098853,PROD00654,1,558.22,558.22
ITEM00152023,ORD0098854,PROD00590,1,532.64,532.64
ITEM00152024,ORD0098855,PROD00469,2,354.15,708.3
ITEM00152025,ORD0098856,PROD00985,1,464.45,464.45
ITEM00152026,ORD0098856,PROD00255,1,199.73,199.73
ITEM00152027,ORD0098857,PROD00892,1,110.37,110.37
ITEM00152028,ORD0098858,PROD01141,1,285.6,285.6
ITEM00152029,ORD0098859,PROD00645,1,13.32,13.32
ITEM00152030,ORD0098860,PROD00806,1,69.69,69.69
ITEM00152031,ORD0098861,PROD00116,1,102.72,102.72
ITEM00152032,ORD0098862,PROD00454,1,585.03,585.03
ITEM00152033,ORD0098863,PROD01170,1,639.56,639.56
ITEM00152034,ORD0098864,PROD01021,2,222.65,445.3
ITEM00152035,ORD0098864,PROD00186,1,268.75,268.75
ITEM00152036,ORD0098865,PROD00768,1,581.86,581.86
ITEM00152037,ORD0098865,PROD00713,1,270.55,270.55
ITEM00152038,ORD0098866,PROD00545,1,303.42,303.42
ITEM00152039,ORD0098867,PROD00080,1,76.2,76.2
ITEM00152040,ORD0098868,PROD00948,1,351.42,351.42
ITEM00152041,ORD0098869,PROD00085,1,168.53,168.53
ITEM00152042,ORD0098869,PROD00525,1,334.71,334.71
ITEM00152043,ORD0098870,PROD00432,3,249.46,748.38
ITEM00152044,ORD0098870,PROD00517,1,154.32,154.32
ITEM00152045,ORD0098871,PROD00280,1,280.01,280.01
ITEM00152046,ORD0098871,PROD00994,1,350.43,350.43
ITEM00152047,ORD0098872,PROD00746,1,231.19,231.19
ITEM00152048,ORD0098873,PROD01010,2,607.08,1214.16
ITEM00152049,ORD0098874,PROD00452,1,345.46,345.46
ITEM00152050,ORD0098875,PROD00866,1,382.64,382.64
ITEM00152051,ORD0098876,PROD00851,1,105.08,105.08
ITEM00152052,ORD0098877,PROD00024,1,287.09,287.09
ITEM00152053,ORD0098877,PROD00514,3,119.95,359.85
ITEM00152054,ORD0098878,PROD00027,1,635.63,635.63
ITEM00152055,ORD0098878,PROD00078,2,82.29,164.58
ITEM00152056,ORD0098879,PROD00154,3,300.52,901.56
ITEM00152057,ORD0098879,PROD00829,1,361.3,361.3
ITEM00152058,ORD0098880,PROD00422,1,457.04,457.04
ITEM00152059,ORD0098881,PROD00448,1,186.01,186.01
ITEM00152060,ORD0098882,PROD00224,1,606.25,606.25
ITEM00152061,ORD0098883,PROD01177,1,58.0,58.0
ITEM00152062,ORD0098884,PROD00583,1,100.49,100.49
ITEM00152063,ORD0098884,PROD00519,1,104.75,104.75
ITEM00152064,ORD0098885,PROD00458,3,538.83,1616.49
ITEM00152065,ORD0098886,PROD00201,1,293.86,293.86
ITEM00152066,ORD0098886,PROD00708,2,109.6,219.2
ITEM00152067,ORD0098887,PROD00238,1,109.24,109.24
ITEM00152068,ORD0098888,PROD00452,2,345.46,690.92
ITEM00152069,ORD0098888,PROD01178,1,220.03,220.03
ITEM00152070,ORD0098889,PROD00330,1,60.2,60.2
ITEM00152071,ORD0098890,PROD00560,1,80.47,80.47
ITEM00152072,ORD0098890,PROD00538,3,518.31,1554.93
ITEM00152073,ORD0098890,PROD00237,3,111.28,333.84
ITEM00152074,ORD0098890,PROD00807,1,420.68,420.68
ITEM00152075,ORD0098891,PROD00108,1,410.74,410.74
ITEM00152076,ORD0098892,PROD01110,2,207.83,415.66
ITEM00152077,ORD0098892,PROD01027,1,109.67,109.67
ITEM00152078,ORD0098892,PROD01175,1,52.21,52.21
ITEM00152079,ORD0098892,PROD00591,1,98.49,98.49
ITEM00152080,ORD0098893,PROD00567,1,191.27,191.27
ITEM00152081,ORD0098893,PROD00753,1,402.35,402.35
ITEM00152082,ORD0098893,PROD00229,1,587.3,587.3
ITEM00152083,ORD0098894,PROD00218,1,238.26,238.26
ITEM00152084,ORD0098894,PROD00608,1,19.19,19.19
ITEM00152085,ORD0098895,PROD00375,1,298.28,298.28
ITEM00152086,ORD0098895,PROD01115,1,255.33,255.33
ITEM00152087,ORD0098895,PROD00944,1,655.71,655.71
ITEM00152088,ORD0098896,PROD00416,1,492.14,492.14
ITEM00152089,ORD0098897,PROD00165,1,53.8,53.8
ITEM00152090,ORD0098898,PROD00425,1,312.46,312.46
ITEM00152091,ORD0098899,PROD01121,1,73.17,73.17
ITEM00152092,ORD0098900,PROD01175,3,52.21,156.63
ITEM00152093,ORD0098901,PROD00302,1,700.07,700.07
ITEM00152094,ORD0098902,PROD00381,1,30.17,30.17
ITEM00152095,ORD0098903,PROD00844,1,149.35,149.35
ITEM00152096,ORD0098904,PROD00735,1,457.2,457.2
ITEM00152097,ORD0098905,PROD00751,1,45.87,45.87
ITEM00152098,ORD0098906,PROD01005,1,550.21,550.21
ITEM00152099,ORD0098907,PROD00450,1,221.53,221.53
ITEM00152100,ORD0098907,PROD00313,1,233.28,233.28
ITEM00152101,ORD0098908,PROD00785,1,557.58,557.58
ITEM00152102,ORD0098909,PROD00104,1,286.47,286.47
ITEM00152103,ORD0098910,PROD01068,1,643.95,643.95
ITEM00152104,ORD0098910,PROD00709,1,275.33,275.33
ITEM00152105,ORD0098911,PROD00077,1,52.37,52.37
ITEM00152106,ORD0098911,PROD00795,1,77.19,77.19
ITEM00152107,ORD0098911,PROD00099,3,499.45,1498.35
ITEM00152108,ORD0098912,PROD00154,2,300.52,601.04
ITEM00152109,ORD0098913,PROD00869,1,547.82,547.82
ITEM00152110,ORD0098914,PROD00731,1,492.98,492.98
ITEM00152111,ORD0098914,PROD00517,1,154.32,154.32
ITEM00152112,ORD0098914,PROD00216,1,310.19,310.19
ITEM00152113,ORD0098915,PROD00086,2,39.39,78.78
ITEM00152114,ORD0098916,PROD00295,1,303.22,303.22
ITEM00152115,ORD0098917,PROD01075,3,368.93,1106.79
ITEM00152116,ORD0098918,PROD00620,1,372.97,372.97
ITEM00152117,ORD0098918,PROD00175,1,392.78,392.78
