order_id,customer_id,order_date,region,order_status,order_total,is_returned,payment_method
ORD0081510,CUST006386,2025-11-24,South,Delivered,1581.24,0,Credit Card
ORD0081511,CUST007662,2026-06-06,South,Delivered,2242.08,0,Wallet
ORD0081512,CUST010066,2025-05-10,Northeast,Delivered,1188.43,0,Credit Card
ORD0081513,CUST013411,2026-06-09,Southeast,Returned,576.74,1,Debit Card
ORD0081514,CUST034678,2026-02-08,Southeast,Delivered,229.54,0,Credit Card
ORD0081515,CUST023024,2025-07-11,Southeast,Delivered,727.16,0,Debit Card
ORD0081516,CUST002972,2024-11-20,Southeast,Delivered,418.39,0,Credit Card
ORD0081517,CUST002747,2026-05-20,South,Cancelled,908.32,0,
ORD0081518,CUST002167,2026-05-02,South,Returned,1435.76,1,Debit Card
ORD0081519,CUST016213,2026-04-30,South,Returned,892.87,1,Wallet
ORD0081520,CUST013683,2025-11-12,Northeast,Delivered,940.73,0,Credit Card
ORD0081521,CUST030154,2025-05-24,Southeast,Delivered,1112.07,0,UPI/Pix
ORD0081522,CUST013279,2024-10-29,Southeast,Delivered,386.33,0,UPI/Pix
ORD0081523,CUST015129,2025-04-27,North,Cancelled,171.85,0,
ORD0081524,CUST022044,2025-07-17,Southeast,Delivered,704.43,0,Credit Card
ORD0081525,CUST027457,2025-06-03,South,Delivered,736.87,0,Credit Card
ORD0081526,CUST028100,2026-03-15,Southeast,Delivered,1591.92,0,COD
ORD0081527,CUST025342,2025-03-26,Northeast,Delivered,501.76,0,Credit Card
ORD0081528,CUST017073,2025-08-20,South,Returned,471.11,1,Wallet
ORD0081529,CUST032851,2025-09-19,Southeast,Delivered,354.96,0,COD
ORD0081530,CUST014563,2024-12-31,South,Delivered,71.9,0,Credit Card
ORD0081531,CUST015433,2025-08-29,South,Delivered,636.79,0,UPI/Pix
ORD0081532,CUST029701,2024-09-21,Southeast,Shipped,237.44,0,Wallet
ORD0081533,CUST011793,2026-03-08,Central-West,Delivered,704.12,0,Credit Card
ORD0081534,CUST013505,2026-03-31,Southeast,Delivered,280.05,0,Credit Card
ORD0081535,CUST007620,2024-03-12,Southeast,Cancelled,1077.66,0,
ORD0081536,CUST000672,2025-05-21,North,Shipped,158.87,0,Credit Card
ORD0081537,CUST025437,2025-12-15,Southeast,Shipped,301.99,0,COD
ORD0081538,CUST001028,2026-05-30,Northeast,Delivered,531.99,0,UPI/Pix
ORD0081539,CUST018300,2025-01-16,Northeast,Delivered,1680.06,0,COD
ORD0081540,CUST034136,2026-01-19,Southeast,Delivered,917.16,0,Debit Card
ORD0081541,CUST020996,2025-11-09,Southeast,Delivered,222.66,0,Debit Card
ORD0081542,CUST001123,2025-11-27,North,Shipped,686.76,0,Credit Card
ORD0081543,CUST023961,2026-01-29,South,Delivered,983.04,0,Debit Card
ORD0081544,CUST026529,2024-08-06,Southeast,Cancelled,974.58,0,
ORD0081545,CUST011279,2025-12-11,Northeast,Cancelled,95.14,0,
ORD0081546,CUST001814,2025-07-23,Southeast,Delivered,489.3,0,COD
ORD0081547,CUST010415,2026-06-02,Central-West,Cancelled,1027.16,0,
ORD0081548,CUST001251,2025-07-23,Northeast,Delivered,337.24,0,Credit Card
ORD0081549,CUST011364,2025-02-16,Southeast,Delivered,1468.24,0,Credit Card
ORD0081550,CUST027367,2024-04-08,South,Cancelled,293.86,0,
ORD0081551,CUST031707,2025-12-10,Southeast,Shipped,1956.33,0,Credit Card
ORD0081552,CUST014396,2024-06-26,South,Delivered,147.63,0,Credit Card
ORD0081553,CUST031868,2024-06-03,South,Delivered,557.44,0,Credit Card
ORD0081554,CUST029858,2025-02-25,Southeast,Delivered,249.46,0,Credit Card
ORD0081555,CUST015968,2026-06-09,South,Delivered,1016.26,0,Credit Card
ORD0081556,CUST031125,2024-01-03,South,Delivered,387.17,0,Credit Card
ORD0081557,CUST017851,2025-05-15,Northeast,Cancelled,826.51,0,
ORD0081558,CUST023586,2023-09-24,Southeast,Delivered,45.96,0,Credit Card
ORD0081559,CUST000267,2025-12-11,Northeast,Returned,81.69,1,Credit Card
ORD0081560,CUST022165,2024-09-22,Southeast,Delivered,531.55,0,Credit Card
ORD0081561,CUST022794,2025-07-22,Southeast,Shipped,270.07,0,Debit Card
ORD0081562,CUST011034,2026-06-27,Northeast,Shipped,167.31,0,Credit Card
ORD0081563,CUST028727,2026-05-05,Northeast,Delivered,301.61,0,Credit Card
ORD0081564,CUST008638,2025-06-28,South,Delivered,1596.6,0,Wallet
ORD0081565,CUST020170,2026-06-10,Northeast,Shipped,662.3,0,COD
ORD0081566,CUST017563,2026-03-26,South,Delivered,60.2,0,COD
ORD0081567,CUST016233,2025-07-21,Northeast,Shipped,93.35,0,UPI/Pix
ORD0081568,CUST000837,2026-02-15,North,Delivered,289.04,0,Credit Card
ORD0081569,CUST033865,2024-10-14,Southeast,Delivered,722.52,0,Debit Card
ORD0081570,CUST025787,2026-03-14,Southeast,Delivered,57.09,0,Wallet
ORD0081571,CUST000967,2025-09-18,Northeast,Delivered,688.64,0,Credit Card
ORD0081572,CUST012694,2023-10-27,Northeast,Cancelled,182.86,0,
ORD0081573,CUST011518,2025-05-14,Southeast,Delivered,154.32,0,Debit Card
ORD0081574,CUST011863,2024-08-10,Northeast,Shipped,484.32,0,Credit Card
ORD0081575,CUST018761,2026-05-08,Southeast,Shipped,223.39,0,Credit Card
ORD0081576,CUST000566,2025-06-13,South,Delivered,96.43,0,Credit Card
ORD0081577,CUST006634,2025-10-08,South,Shipped,159.75,0,Wallet
ORD0081578,CUST005867,2026-04-16,Northeast,Delivered,358.33,0,Debit Card
ORD0081579,CUST008786,2025-06-27,South,Delivered,2036.13,0,Debit Card
ORD0081580,CUST029577,2026-06-19,Central-West,Cancelled,318.36,0,
ORD0081581,CUST001570,2026-06-05,South,Delivered,502.94,0,Credit Card
ORD0081582,CUST009990,2024-04-19,Northeast,Returned,199.13,1,Credit Card
ORD0081583,CUST031760,2025-11-06,North,Cancelled,451.28,0,
ORD0081584,CUST028730,2023-11-17,Northeast,Delivered,494.31,0,Debit Card
ORD0081585,CUST021116,2025-07-10,Southeast,Shipped,1382.1,0,Credit Card
ORD0081586,CUST008677,2025-01-21,Southeast,Shipped,155.37,0,Credit Card
ORD0081587,CUST022813,2025-02-24,Southeast,Shipped,492.4,0,Credit Card
ORD0081588,CUST027982,2026-02-08,Southeast,Delivered,390.73,0,Credit Card
ORD0081589,CUST011565,2025-11-14,Northeast,Cancelled,292.46,0,
ORD0081590,CUST001980,2025-04-13,Northeast,Shipped,239.45,0,Credit Card
ORD0081591,CUST034610,2025-08-03,South,Delivered,660.48,0,Credit Card
ORD0081592,CUST012552,2025-12-09,Southeast,Returned,523.46,1,UPI/Pix
ORD0081593,CUST029342,2025-12-28,North,Delivered,1186.52,0,COD
ORD0081594,CUST006978,2026-04-14,Northeast,Cancelled,1060.65,0,
ORD0081595,CUST029774,2023-07-21,South,Delivered,1290.56,0,Credit Card
ORD0081596,CUST032475,2026-05-14,Northeast,Returned,286.87,1,Credit Card
ORD0081597,CUST021186,2025-04-12,Southeast,Returned,249.46,1,Wallet
ORD0081598,CUST028477,2024-05-04,South,Delivered,988.07,0,UPI/Pix
ORD0081599,CUST030624,2024-03-19,Southeast,Shipped,660.18,0,Debit Card
ORD0081600,CUST029037,2025-04-19,South,Cancelled,3059.06,0,
ORD0081601,CUST032793,2025-05-22,Southeast,Delivered,418.39,0,UPI/Pix
ORD0081602,CUST008859,2025-06-30,South,Cancelled,165.8,0,
ORD0081603,CUST004351,2026-03-25,Northeast,Delivered,629.86,0,UPI/Pix
ORD0081604,CUST030438,2026-04-23,Northeast,Delivered,93.88,0,Credit Card
ORD0081605,CUST034406,2024-11-20,Southeast,Returned,843.44,1,Debit Card
ORD0081606,CUST005833,2026-05-02,Northeast,Delivered,221.53,0,Credit Card
ORD0081607,CUST024314,2024-09-27,Southeast,Shipped,397.72,0,COD
ORD0081608,CUST018920,2025-05-17,Central-West,Delivered,578.45,0,Credit Card
ORD0081609,CUST008246,2024-09-15,Northeast,Delivered,131.16,0,COD
ORD0081610,CUST024602,2024-11-11,South,Delivered,478.09,0,Debit Card
ORD0081611,CUST022762,2026-03-15,North,Delivered,58.0,0,Debit Card
ORD0081612,CUST014463,2025-10-05,Southeast,Delivered,219.79,0,Credit Card
ORD0081613,CUST000616,2025-11-06,North,Shipped,120.74,0,Debit Card
ORD0081614,CUST028814,2025-09-30,Northeast,Delivered,425.72,0,Wallet
ORD0081615,CUST007793,2026-06-16,Southeast,Delivered,462.66,0,COD
ORD0081616,CUST023974,2025-07-02,Northeast,Delivered,1079.59,0,Wallet
ORD0081617,CUST034930,2024-06-21,Northeast,Delivered,70.5,0,Debit Card
ORD0081618,CUST032516,2026-05-15,South,Shipped,1192.06,0,UPI/Pix
ORD0081619,CUST016793,2025-05-19,Central-West,Delivered,1214.78,0,COD
ORD0081620,CUST003074,2025-10-07,Southeast,Delivered,661.78,0,Debit Card
ORD0081621,CUST031025,2026-01-28,North,Delivered,805.23,0,Debit Card
ORD0081622,CUST000443,2024-11-18,Southeast,Returned,20.34,1,UPI/Pix
ORD0081623,CUST010945,2024-12-31,Southeast,Cancelled,421.91,0,
ORD0081624,CUST025252,2025-05-27,Central-West,Delivered,929.28,0,Wallet
ORD0081625,CUST027337,2026-03-07,Northeast,Returned,113.1,1,Credit Card
ORD0081626,CUST020072,2024-12-26,Southeast,Delivered,1732.47,0,Wallet
ORD0081627,CUST011160,2025-05-23,Northeast,Delivered,646.32,0,UPI/Pix
ORD0081628,CUST004183,2026-02-19,Northeast,Delivered,405.42,0,UPI/Pix
ORD0081629,CUST017152,2025-03-03,South,Delivered,489.3,0,Wallet
ORD0081630,CUST021307,2024-09-25,Southeast,Delivered,656.83,0,Wallet
ORD0081631,CUST034238,2025-11-13,Southeast,Delivered,146.19,0,Credit Card
ORD0081632,CUST034151,2025-10-15,Northeast,Delivered,159.66,0,Credit Card
ORD0081633,CUST028369,2025-09-22,Southeast,Delivered,940.56,0,Credit Card
ORD0081634,CUST004235,2025-07-14,Southeast,Shipped,460.5,0,Credit Card
ORD0081635,CUST032188,2024-06-26,North,Delivered,1782.75,0,Debit Card
ORD0081636,CUST015351,2026-05-23,Southeast,Shipped,315.32,0,Credit Card
ORD0081637,CUST003085,2024-04-27,Northeast,Delivered,266.72,0,Credit Card
ORD0081638,CUST024221,2026-03-03,Northeast,Delivered,143.34,0,UPI/Pix
ORD0081639,CUST024712,2025-10-23,Southeast,Delivered,447.08,0,Wallet
ORD0081640,CUST003820,2024-11-26,South,Returned,245.72,1,Credit Card
ORD0081641,CUST002239,2025-07-07,Southeast,Returned,823.82,1,UPI/Pix
ORD0081642,CUST033598,2025-12-03,Southeast,Delivered,450.21,0,Credit Card
ORD0081643,CUST023233,2024-09-11,South,Returned,150.63,1,COD
ORD0081644,CUST008960,2025-11-05,North,Shipped,523.01,0,UPI/Pix
ORD0081645,CUST017897,2025-06-20,Southeast,Delivered,170.31,0,Credit Card
ORD0081646,CUST022375,2025-09-22,North,Delivered,282.19,0,Credit Card
ORD0081647,CUST016555,2024-10-10,Central-West,Delivered,410.32,0,COD
ORD0081648,CUST007283,2023-11-14,Southeast,Delivered,594.3,0,Wallet
ORD0081649,CUST002418,2025-08-10,Southeast,Shipped,532.94,0,COD
ORD0081650,CUST028434,2025-04-07,North,Shipped,256.74,0,Credit Card
ORD0081651,CUST021134,2026-01-31,South,Cancelled,511.07,0,
ORD0081652,CUST001431,2023-11-03,South,Returned,303.55,1,Debit Card
ORD0081653,CUST029103,2026-05-17,North,Delivered,206.01,0,Credit Card
ORD0081654,CUST017136,2025-05-10,Central-West,Returned,700.07,1,UPI/Pix
ORD0081655,CUST015661,2024-11-09,Southeast,Delivered,778.44,0,UPI/Pix
ORD0081656,CUST001186,2026-04-21,Central-West,Shipped,232.82,0,Credit Card
ORD0081657,CUST031964,2025-06-15,South,Returned,414.82,1,Credit Card
ORD0081658,CUST005166,2025-08-13,Central-West,Delivered,698.73,0,UPI/Pix
ORD0081659,CUST022120,2024-09-03,Northeast,Delivered,491.86,0,UPI/Pix
ORD0081660,CUST004805,2025-02-05,Northeast,Delivered,571.14,0,Wallet
ORD0081661,CUST024746,2026-05-29,South,Delivered,132.06,0,Credit Card
ORD0081662,CUST022088,2026-06-27,North,Delivered,569.46,0,Wallet
ORD0081663,CUST002595,2024-10-08,Southeast,Cancelled,410.74,0,
ORD0081664,CUST006335,2026-06-08,Southeast,Shipped,176.95,0,UPI/Pix
ORD0081665,CUST026487,2024-04-02,Central-West,Shipped,448.86,0,Credit Card
ORD0081666,CUST031030,2025-03-26,North,Delivered,529.96,0,UPI/Pix
ORD0081667,CUST012694,2026-05-29,Northeast,Delivered,337.24,0,Credit Card
ORD0081668,CUST015779,2024-10-02,Southeast,Delivered,443.04,0,Wallet
ORD0081669,CUST009571,2025-09-23,Southeast,Cancelled,482.15,0,
ORD0081670,CUST033921,2026-03-17,Northeast,Delivered,160.2,0,Credit Card
ORD0081671,CUST011128,2024-02-05,Southeast,Returned,674.93,1,Credit Card
ORD0081672,CUST002909,2025-01-15,Southeast,Delivered,983.87,0,Credit Card
ORD0081673,CUST008329,2026-04-04,North,Returned,1782.67,1,Wallet
ORD0081674,CUST016669,2025-10-08,Northeast,Shipped,516.49,0,Credit Card
ORD0081675,CUST011863,2024-04-11,Northeast,Returned,559.1,1,Credit Card
ORD0081676,CUST016627,2024-03-19,South,Delivered,499.45,0,Credit Card
ORD0081677,CUST022862,2026-01-20,Southeast,Returned,608.14,1,UPI/Pix
ORD0081678,CUST010842,2024-08-22,South,Delivered,1315.06,0,Credit Card
ORD0081679,CUST016170,2026-06-15,South,Delivered,543.01,0,Credit Card
ORD0081680,CUST028484,2025-09-19,Southeast,Delivered,688.09,0,Credit Card
ORD0081681,CUST031505,2025-06-13,Central-West,Cancelled,682.62,0,
ORD0081682,CUST025904,2025-12-24,Southeast,Returned,294.54,1,Credit Card
ORD0081683,CUST005110,2026-05-15,Central-West,Delivered,490.68,0,Credit Card
ORD0081684,CUST022833,2025-11-11,Southeast,Delivered,421.94,0,Credit Card
ORD0081685,CUST031915,2025-04-07,Southeast,Delivered,1240.59,0,Debit Card
ORD0081686,CUST026153,2024-12-06,Southeast,Delivered,1827.9,0,Credit Card
ORD0081687,CUST003286,2024-10-04,Southeast,Delivered,1191.0,0,UPI/Pix
ORD0081688,CUST021583,2024-11-09,Southeast,Returned,1303.22,1,Credit Card
ORD0081689,CUST009093,2024-07-09,South,Delivered,613.85,0,Debit Card
ORD0081690,CUST034096,2024-12-01,Southeast,Returned,243.27,1,COD
ORD0081691,CUST015295,2025-10-17,Southeast,Delivered,614.26,0,Credit Card
ORD0081692,CUST005347,2025-07-15,Southeast,Delivered,346.94,0,Wallet
ORD0081693,CUST012631,2026-05-29,South,Returned,707.98,1,Credit Card
ORD0081694,CUST009326,2026-01-09,Central-West,Delivered,333.84,0,COD
ORD0081695,CUST028635,2025-01-20,Southeast,Delivered,365.59,0,Credit Card
ORD0081696,CUST022250,2025-03-11,Southeast,Cancelled,712.47,0,
ORD0081697,CUST009449,2024-10-18,Southeast,Returned,196.89,1,Credit Card
ORD0081698,CUST027554,2025-10-28,Southeast,Delivered,833.73,0,UPI/Pix
ORD0081699,CUST005498,2024-02-26,North,Delivered,378.24,0,UPI/Pix
ORD0081700,CUST007264,2025-05-30,Southeast,Delivered,499.45,0,Wallet
ORD0081701,CUST003652,2024-10-30,Southeast,Cancelled,444.87,0,
ORD0081702,CUST020593,2025-11-18,South,Delivered,840.83,0,Credit Card
ORD0081703,CUST001653,2026-01-13,Southeast,Delivered,342.34,0,Credit Card
ORD0081704,CUST024247,2026-03-18,South,Returned,294.82,1,Credit Card
ORD0081705,CUST007191,2025-08-22,South,Delivered,1022.79,0,Debit Card
ORD0081706,CUST022767,2026-02-20,Southeast,Delivered,566.56,0,Credit Card
ORD0081707,CUST021416,2024-05-19,Southeast,Cancelled,58.31,0,
ORD0081708,CUST004733,2025-12-17,Northeast,Delivered,320.93,0,Credit Card
ORD0081709,CUST001662,2025-01-08,South,Returned,1082.29,1,Debit Card
ORD0081710,CUST001492,2023-10-08,Southeast,Delivered,231.65,0,Debit Card
ORD0081711,CUST005239,2025-07-07,Southeast,Delivered,256.41,0,Credit Card
ORD0081712,CUST018733,2025-07-09,South,Delivered,828.46,0,Wallet
ORD0081713,CUST019150,2025-12-25,North,Returned,296.51,1,Credit Card
ORD0081714,CUST010806,2026-04-03,Southeast,Delivered,1228.64,0,Credit Card
ORD0081715,CUST002073,2024-04-07,Southeast,Cancelled,94.96,0,
ORD0081716,CUST024615,2025-09-13,South,Returned,71.16,1,Credit Card
ORD0081717,CUST005955,2025-05-08,Southeast,Delivered,337.06,0,Credit Card
ORD0081718,CUST024602,2025-07-27,South,Cancelled,868.3,0,
ORD0081719,CUST006053,2025-02-26,South,Cancelled,943.99,0,
ORD0081720,CUST004128,2023-11-28,Central-West,Delivered,77.77,0,UPI/Pix
ORD0081721,CUST029062,2026-01-05,Southeast,Shipped,246.89,0,Wallet
ORD0081722,CUST021851,2025-07-20,Southeast,Cancelled,854.78,0,
ORD0081723,CUST002457,2025-02-26,Southeast,Delivered,313.69,0,Credit Card
ORD0081724,CUST003115,2024-04-22,Southeast,Returned,205.85,1,Credit Card
ORD0081725,CUST007218,2025-12-19,Northeast,Cancelled,1515.02,0,
ORD0081726,CUST020379,2024-10-19,Southeast,Delivered,494.31,0,UPI/Pix
ORD0081727,CUST031044,2024-05-13,Northeast,Delivered,312.46,0,Credit Card
ORD0081728,CUST034433,2024-01-24,North,Delivered,2077.39,0,Credit Card
ORD0081729,CUST009103,2026-03-03,Southeast,Delivered,642.24,0,Credit Card
ORD0081730,CUST023811,2025-03-06,Southeast,Returned,515.32,1,Credit Card
ORD0081731,CUST029709,2025-07-18,Central-West,Delivered,382.72,0,UPI/Pix
ORD0081732,CUST007122,2025-11-29,Southeast,Returned,1257.0,1,Credit Card
ORD0081733,CUST016432,2025-08-31,Northeast,Delivered,331.93,0,COD
ORD0081734,CUST032668,2025-07-05,North,Delivered,125.78,0,Debit Card
ORD0081735,CUST015286,2026-03-12,Northeast,Delivered,688.15,0,Credit Card
ORD0081736,CUST021139,2024-07-21,Southeast,Delivered,296.11,0,COD
ORD0081737,CUST015603,2026-04-21,South,Shipped,258.93,0,Credit Card
ORD0081738,CUST019497,2025-09-03,North,Delivered,108.51,0,Credit Card
ORD0081739,CUST032730,2025-04-19,Southeast,Delivered,337.7,0,UPI/Pix
ORD0081740,CUST002480,2024-10-11,Northeast,Delivered,284.18,0,UPI/Pix
ORD0081741,CUST007846,2025-06-29,South,Delivered,122.51,0,UPI/Pix
ORD0081742,CUST017123,2024-05-28,Southeast,Returned,130.42,1,Credit Card
ORD0081743,CUST008305,2025-06-25,Southeast,Delivered,765.15,0,Credit Card
ORD0081744,CUST019329,2025-11-26,Southeast,Delivered,93.15,0,Credit Card
ORD0081745,CUST005474,2024-07-17,Northeast,Delivered,499.78,0,Credit Card
ORD0081746,CUST026135,2026-04-17,Southeast,Cancelled,515.9,0,
ORD0081747,CUST020455,2026-03-23,South,Cancelled,323.32,0,
ORD0081748,CUST013793,2024-06-16,South,Delivered,178.87,0,Credit Card
ORD0081749,CUST025870,2026-04-10,Central-West,Cancelled,1886.34,0,
ORD0081750,CUST029132,2026-02-02,Central-West,Cancelled,2475.35,0,
ORD0081751,CUST034096,2026-01-03,Southeast,Shipped,327.07,0,UPI/Pix
ORD0081752,CUST031505,2026-05-28,Central-West,Delivered,150.63,0,UPI/Pix
ORD0081753,CUST033672,2026-06-14,South,Delivered,390.69,0,Credit Card
ORD0081754,CUST024829,2025-07-01,Central-West,Cancelled,1243.65,0,
ORD0081755,CUST005147,2025-01-08,South,Delivered,693.91,0,Credit Card
ORD0081756,CUST000547,2026-01-13,Southeast,Shipped,1163.6,0,Credit Card
ORD0081757,CUST015736,2025-06-04,Southeast,Returned,894.67,1,Debit Card
ORD0081758,CUST024210,2025-12-04,South,Delivered,838.33,0,Wallet
ORD0081759,CUST011286,2025-10-31,Southeast,Delivered,295.45,0,COD
ORD0081760,CUST024310,2025-11-20,Southeast,Returned,44.73,1,Wallet
ORD0081761,CUST008513,2023-08-21,Northeast,Delivered,997.97,0,Credit Card
ORD0081762,CUST017397,2024-03-08,Southeast,Delivered,1018.85,0,Debit Card
ORD0081763,CUST016529,2025-11-28,Southeast,Delivered,276.18,0,UPI/Pix
ORD0081764,CUST024314,2026-01-27,Southeast,Returned,819.5,1,Credit Card
ORD0081765,CUST022999,2026-05-12,Northeast,Delivered,737.27,0,Credit Card
ORD0081766,CUST015239,2024-07-12,Southeast,Cancelled,1058.04,0,
ORD0081767,CUST007139,2025-05-22,Northeast,Delivered,331.26,0,Credit Card
ORD0081768,CUST026077,2025-12-06,Northeast,Delivered,731.24,0,Credit Card
ORD0081769,CUST022858,2025-09-09,Southeast,Delivered,356.78,0,Credit Card
ORD0081770,CUST002549,2025-08-02,Southeast,Shipped,631.92,0,UPI/Pix
ORD0081771,CUST016406,2025-02-15,North,Delivered,371.16,0,Wallet
ORD0081772,CUST020568,2026-01-24,Southeast,Delivered,41.68,0,Wallet
ORD0081773,CUST031818,2025-12-28,Central-West,Delivered,724.14,0,Credit Card
ORD0081774,CUST027142,2026-04-07,Southeast,Returned,1086.01,1,Credit Card
ORD0081775,CUST002167,2025-05-30,South,Shipped,222.87,0,Credit Card
ORD0081776,CUST030058,2026-04-29,Southeast,Returned,199.22,1,Debit Card
ORD0081777,CUST011590,2025-05-09,Northeast,Delivered,650.36,0,Credit Card
ORD0081778,CUST031183,2024-08-16,Southeast,Delivered,242.5,0,UPI/Pix
ORD0081779,CUST013105,2025-07-29,Northeast,Shipped,947.26,0,Wallet
ORD0081780,CUST030277,2026-06-27,Southeast,Delivered,627.36,0,Debit Card
ORD0081781,CUST008638,2026-04-18,South,Returned,1518.38,1,Debit Card
ORD0081782,CUST016555,2023-07-27,Central-West,Delivered,191.27,0,Debit Card
ORD0081783,CUST020489,2023-12-20,Northeast,Returned,122.76,1,Credit Card
ORD0081784,CUST017150,2025-08-22,Southeast,Delivered,269.81,0,Wallet
ORD0081785,CUST015050,2024-02-16,South,Cancelled,170.19,0,
ORD0081786,CUST005244,2025-09-28,North,Cancelled,812.46,0,
ORD0081787,CUST030811,2026-02-04,Northeast,Delivered,86.21,0,UPI/Pix
ORD0081788,CUST017759,2025-04-05,Southeast,Cancelled,516.49,0,
ORD0081789,CUST028931,2026-06-23,Southeast,Cancelled,302.34,0,
ORD0081790,CUST017773,2026-01-28,Southeast,Delivered,96.43,0,Credit Card
ORD0081791,CUST017270,2025-07-09,Southeast,Delivered,98.49,0,Wallet
ORD0081792,CUST002909,2026-01-07,Southeast,Returned,58.53,1,UPI/Pix
ORD0081793,CUST001589,2025-05-18,Southeast,Delivered,961.1,0,Debit Card
ORD0081794,CUST015938,2026-06-29,Southeast,Delivered,342.49,0,UPI/Pix
ORD0081795,CUST002472,2024-12-25,Central-West,Delivered,578.49,0,UPI/Pix
ORD0081796,CUST017713,2026-05-23,North,Delivered,902.94,0,UPI/Pix
ORD0081797,CUST008883,2026-04-04,Southeast,Delivered,1096.53,0,Credit Card
ORD0081798,CUST022376,2026-05-19,Northeast,Delivered,323.58,0,Credit Card
ORD0081799,CUST013171,2026-03-16,South,Returned,86.29,1,UPI/Pix
ORD0081800,CUST011128,2026-05-29,Southeast,Shipped,768.9,0,Credit Card
ORD0081801,CUST033958,2025-08-30,Southeast,Returned,560.46,1,Credit Card
ORD0081802,CUST019909,2026-06-29,North,Delivered,496.42,0,Credit Card
ORD0081803,CUST004382,2025-10-08,Southeast,Cancelled,350.51,0,
ORD0081804,CUST028873,2026-02-01,South,Cancelled,433.3,0,
ORD0081805,CUST029852,2025-07-11,Southeast,Delivered,221.24,0,Credit Card
ORD0081806,CUST032483,2025-08-17,Southeast,Shipped,76.2,0,Wallet
ORD0081807,CUST000267,2024-08-22,Northeast,Cancelled,1200.66,0,
ORD0081808,CUST026240,2026-05-07,North,Shipped,291.6,0,Debit Card
ORD0081809,CUST026621,2026-06-12,Northeast,Delivered,94.13,0,UPI/Pix
ORD0081810,CUST006326,2023-12-31,Southeast,Cancelled,407.91,0,
ORD0081811,CUST017026,2025-10-28,Southeast,Delivered,639.7,0,UPI/Pix
ORD0081812,CUST014881,2025-07-29,Northeast,Delivered,18.74,0,Credit Card
ORD0081813,CUST004033,2025-02-10,Southeast,Cancelled,153.09,0,
ORD0081814,CUST034409,2024-06-25,Southeast,Delivered,978.6,0,Credit Card
ORD0081815,CUST025623,2025-06-10,South,Delivered,896.26,0,Wallet
ORD0081816,CUST004269,2025-07-10,Northeast,Delivered,503.9,0,Wallet
ORD0081817,CUST019457,2026-05-30,Southeast,Delivered,358.15,0,UPI/Pix
ORD0081818,CUST018200,2026-03-14,Southeast,Shipped,682.26,0,Credit Card
ORD0081819,CUST017074,2025-06-18,Southeast,Shipped,330.47,0,Credit Card
ORD0081820,CUST017344,2024-01-07,Southeast,Delivered,179.08,0,Credit Card
ORD0081821,CUST001232,2026-06-18,Southeast,Shipped,1007.8,0,Credit Card
ORD0081822,CUST022690,2023-12-05,South,Returned,411.8,1,Credit Card
ORD0081823,CUST029444,2026-05-04,Northeast,Delivered,522.47,0,Credit Card
ORD0081824,CUST027591,2024-10-04,Central-West,Shipped,569.8,0,Wallet
ORD0081825,CUST007668,2024-04-30,Northeast,Delivered,479.46,0,Wallet
ORD0081826,CUST012673,2025-08-20,South,Delivered,226.07,0,Credit Card
ORD0081827,CUST027064,2026-06-21,South,Cancelled,721.42,0,
ORD0081828,CUST022611,2026-04-18,South,Delivered,36.49,0,Credit Card
ORD0081829,CUST026899,2024-04-14,Southeast,Returned,36.49,1,UPI/Pix
ORD0081830,CUST028544,2025-07-15,Southeast,Returned,404.12,1,UPI/Pix
ORD0081831,CUST032240,2026-03-26,Northeast,Returned,193.88,1,Credit Card
ORD0081832,CUST004443,2025-03-21,Southeast,Delivered,581.01,0,Credit Card
ORD0081833,CUST007303,2025-09-28,Southeast,Shipped,420.93,0,Credit Card
ORD0081834,CUST033945,2026-01-20,Southeast,Delivered,268.65,0,Credit Card
ORD0081835,CUST031294,2026-06-12,Northeast,Shipped,77.19,0,Credit Card
ORD0081836,CUST018815,2024-07-20,South,Delivered,548.87,0,UPI/Pix
ORD0081837,CUST021058,2026-05-04,South,Cancelled,118.61,0,
ORD0081838,CUST006213,2023-11-11,Southeast,Delivered,78.37,0,Debit Card
ORD0081839,CUST009698,2026-05-06,Northeast,Delivered,124.98,0,UPI/Pix
ORD0081840,CUST012864,2024-11-11,Southeast,Returned,596.78,1,Wallet
ORD0081841,CUST011518,2025-04-20,Southeast,Delivered,563.26,0,Debit Card
ORD0081842,CUST026505,2024-06-04,Northeast,Returned,241.67,1,Credit Card
ORD0081843,CUST033347,2026-01-22,Southeast,Delivered,275.36,0,Debit Card
ORD0081844,CUST025540,2025-12-19,South,Cancelled,371.2,0,
ORD0081845,CUST030134,2024-11-23,Southeast,Delivered,176.26,0,Debit Card
ORD0081846,CUST023757,2025-04-12,Southeast,Returned,725.01,1,Wallet
ORD0081847,CUST003201,2026-05-22,South,Shipped,118.72,0,Credit Card
ORD0081848,CUST018931,2025-10-10,Southeast,Delivered,589.74,0,UPI/Pix
ORD0081849,CUST013613,2025-12-25,Southeast,Cancelled,158.87,0,
ORD0081850,CUST020894,2026-03-21,North,Shipped,301.05,0,UPI/Pix
ORD0081851,CUST024241,2026-01-13,South,Shipped,1719.03,0,Wallet
ORD0081852,CUST033713,2023-12-21,Southeast,Shipped,1404.71,0,Credit Card
